loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_income_ratio,risk_category
3700,3, Not Graduate, Yes,5300000,19500000,4,591,13200000,4700000,19800000,7900000, Approved,45600000,3.6792452830188678,Medium Risk
3701,0, Graduate, Yes,2800000,6800000,12,349,4100000,2000000,11100000,1400000, Rejected,18600000,2.4285714285714284,High Risk
3702,1, Graduate, Yes,9600000,29900000,18,478,18500000,15200000,38200000,9400000, Rejected,81300000,3.1145833333333335,High Risk
3703,4, Graduate, No,2200000,7800000,20,633,0,3900000,8400000,1900000, Approved,14200000,3.5454545454545454,Medium Risk
3704,1, Not Graduate, Yes,8400000,30900000,8,378,18600000,1000000,25900000,11100000, Rejected,56600000,3.6785714285714284,High Risk
3705,1, Not Graduate, No,2100000,5300000,20,461,1500000,3800000,8100000,1700000, Rejected,15100000,2.5238095238095237,High Risk
3706,2, Not Graduate, Yes,2800000,7000000,2,834,500000,2900000,8100000,1300000, Approved,12800000,2.5,Low Risk
3707,0, Not Graduate, No,2500000,5800000,20,671,7400000,500000,7500000,2000000, Approved,17400000,2.32,Medium Risk
3708,3, Graduate, Yes,1700000,5800000,10,524,4100000,2900000,6600000,800000, Rejected,14400000,3.411764705882353,High Risk
3709,3, Graduate, No,6100000,20700000,4,816,14900000,5400000,24200000,5900000, Approved,50400000,3.3934426229508197,Low Risk
3710,3, Graduate, No,4100000,11700000,10,729,6900000,6200000,15400000,2100000, Approved,30600000,2.8536585365853657,Medium Risk
3711,5, Not Graduate, Yes,4500000,12700000,8,307,11000000,3800000,12600000,2700000, Rejected,30100000,2.8222222222222224,High Risk
3712,2, Graduate, Yes,5600000,19100000,8,350,2700000,1200000,14200000,4200000, Rejected,22300000,3.4107142857142856,High Risk
3713,3, Not Graduate, Yes,5800000,16600000,10,444,13300000,5900000,15000000,8500000, Rejected,42700000,2.8620689655172415,High Risk
3714,4, Not Graduate, No,8600000,26700000,10,895,2200000,8800000,22600000,6900000, Approved,40500000,3.104651162790698,Low Risk
3715,2, Graduate, No,2900000,10500000,20,708,4200000,600000,7700000,4300000, Approved,16800000,3.6206896551724137,Medium Risk
3716,2, Not Graduate, Yes,8300000,17600000,2,355,1000000,700000,28400000,6800000, Rejected,36900000,2.1204819277108435,High Risk
3717,5, Not Graduate, No,2400000,5100000,6,756,1500000,200000,5300000,3400000, Approved,10400000,2.125,Low Risk
3718,4, Graduate, No,5600000,12000000,4,719,5600000,2900000,14500000,3400000, Approved,26400000,2.142857142857143,Medium Risk
3719,1, Graduate, Yes,9500000,35400000,14,439,400000,1200000,20200000,13500000, Rejected,35300000,3.7263157894736842,High Risk
3720,4, Not Graduate, Yes,4900000,15900000,10,668,10800000,8300000,14900000,2800000, Approved,36800000,3.2448979591836733,Medium Risk
3721,4, Not Graduate, Yes,5900000,16500000,2,765,13000000,9400000,20000000,3500000, Approved,45900000,2.7966101694915255,Low Risk
3722,5, Graduate, Yes,500000,1500000,4,476,200000,200000,1100000,700000, Approved,2200000,3.0,High Risk
3723,3, Graduate, No,7000000,21700000,14,781,5400000,8500000,19300000,9600000, Approved,42800000,3.1,Low Risk
3724,1, Not Graduate, No,3500000,12700000,4,350,5200000,6800000,12900000,1800000, Approved,26700000,3.6285714285714286,High Risk
3725,0, Graduate, No,5200000,12200000,16,783,5000000,2000000,11400000,5100000, Approved,23500000,2.3461538461538463,Low Risk
3726,3, Graduate, Yes,6300000,19900000,12,770,1900000,2400000,15500000,3100000, Approved,22900000,3.1587301587301586,Low Risk
3727,2, Not Graduate, No,8400000,28300000,10,822,1800000,16000000,33000000,4400000, Approved,55200000,3.369047619047619,Low Risk
3728,1, Not Graduate, Yes,7500000,22500000,14,469,12300000,9600000,16200000,4500000, Rejected,42600000,3.0,High Risk
3729,2, Graduate, No,3300000,13000000,16,300,5500000,5900000,7400000,3100000, Rejected,21900000,3.9393939393939394,High Risk
3730,2, Not Graduate, No,8800000,22400000,14,692,21700000,5100000,18600000,10900000, Approved,56300000,2.5454545454545454,Medium Risk
3731,5, Graduate, No,200000,700000,18,707,-100000,100000,500000,200000, Approved,700000,3.5,Medium Risk
3732,5, Not Graduate, Yes,8000000,29100000,4,658,10600000,8600000,28800000,4600000, Approved,52600000,3.6375,Medium Risk
3733,3, Graduate, No,1000000,4000000,6,625,700000,100000,2800000,500000, Approved,4100000,4.0,Medium Risk
3734,1, Graduate, No,9400000,26700000,10,343,7600000,2500000,28600000,13200000, Rejected,51900000,2.8404255319148937,High Risk
3735,5, Graduate, No,2100000,7300000,18,358,3700000,3200000,7200000,2200000, Rejected,16300000,3.4761904761904763,High Risk
3736,4, Graduate, Yes,5400000,11500000,20,705,14600000,3800000,13500000,6100000, Approved,38000000,2.1296296296296298,Medium Risk
3737,2, Graduate, Yes,4700000,15100000,8,799,9700000,2500000,10700000,4700000, Approved,27600000,3.2127659574468086,Low Risk
3738,3, Graduate, No,8800000,33700000,12,397,17300000,16000000,22200000,8800000, Rejected,64300000,3.8295454545454546,High Risk
3739,5, Graduate, No,3200000,12200000,6,493,7700000,6200000,6700000,2100000, Rejected,22700000,3.8125,High Risk
3740,0, Graduate, Yes,7200000,21900000,4,446,17700000,10900000,24500000,7600000, Approved,60700000,3.0416666666666665,High Risk
3741,2, Not Graduate, Yes,2500000,7200000,16,315,5500000,3300000,4900000,2800000, Rejected,16500000,2.88,High Risk
3742,5, Not Graduate, Yes,6900000,15700000,14,887,13800000,5300000,25200000,4500000, Approved,48800000,2.2753623188405796,Low Risk
3743,5, Graduate, Yes,5700000,20500000,16,429,2800000,1900000,22400000,3900000, Rejected,31000000,3.5964912280701755,High Risk
3744,4, Graduate, Yes,5500000,15100000,18,673,10500000,8000000,13900000,7200000, Approved,39600000,2.7454545454545456,Medium Risk
3745,4, Not Graduate, Yes,9200000,29100000,10,731,14500000,8300000,35800000,5000000, Approved,63600000,3.1630434782608696,Medium Risk
3746,5, Graduate, Yes,5700000,11500000,2,732,15800000,3700000,15600000,5300000, Approved,40400000,2.017543859649123,Medium Risk
3747,5, Graduate, Yes,5000000,16400000,14,525,13000000,9100000,15300000,3300000, Rejected,40700000,3.28,High Risk
3748,4, Not Graduate, No,2300000,5500000,6,343,-100000,4100000,4800000,3200000, Rejected,12000000,2.391304347826087,High Risk
3749,0, Not Graduate, Yes,3000000,11000000,16,331,8000000,4500000,6600000,2400000, Rejected,21500000,3.6666666666666665,High Risk
3750,0, Not Graduate, No,7900000,26200000,18,845,14200000,14700000,27400000,6300000, Approved,62600000,3.3164556962025316,Low Risk
3751,2, Graduate, No,2000000,6200000,16,696,4100000,600000,5400000,1300000, Approved,11400000,3.1,Medium Risk
3752,5, Not Graduate, No,2700000,8700000,14,772,2200000,2800000,7600000,3700000, Approved,16300000,3.2222222222222223,Low Risk
3753,3, Graduate, Yes,6400000,15800000,18,628,6900000,2700000,24800000,5300000, Approved,39700000,2.46875,Medium Risk
3754,0, Not Graduate, Yes,8200000,19100000,2,764,22900000,8900000,20500000,4000000, Approved,56300000,2.3292682926829267,Low Risk
3755,1, Graduate, No,2800000,6900000,14,553,400000,4900000,6800000,4200000, Approved,16300000,2.4642857142857144,Medium Risk
3756,1, Not Graduate, No,8900000,20000000,2,653,12700000,600000,17800000,9900000, Approved,41000000,2.247191011235955,Medium Risk
3757,1, Not Graduate, No,5100000,20000000,4,506,7900000,8900000,20300000,6700000, Approved,43800000,3.9215686274509802,High Risk
3758,3, Graduate, No,2800000,8500000,20,431,6200000,1700000,7800000,2200000, Rejected,17900000,3.0357142857142856,High Risk
3759,2, Not Graduate, Yes,6100000,12300000,18,697,14100000,9100000,12600000,3500000, Approved,39300000,2.0163934426229506,Medium Risk
3760,2, Not Graduate, No,8400000,24500000,6,588,11000000,1300000,22900000,10400000, Approved,45600000,2.9166666666666665,Medium Risk
3761,1, Not Graduate, No,1600000,5600000,6,846,600000,2800000,4600000,1200000, Approved,9200000,3.5,Low Risk
3762,5, Graduate, No,4100000,11000000,14,379,6200000,1700000,8500000,5400000, Rejected,21800000,2.682926829268293,High Risk
3763,1, Not Graduate, No,300000,700000,10,745,0,0,900000,100000, Approved,1000000,2.3333333333333335,Medium Risk
3764,3, Graduate, No,9600000,34500000,20,523,26100000,2600000,24300000,5300000, Rejected,58300000,3.59375,High Risk
3765,4, Graduate, Yes,8300000,25400000,4,624,22900000,4000000,24800000,5400000, Approved,57100000,3.0602409638554215,Medium Risk
3766,1, Graduate, No,4600000,16700000,16,407,13000000,6000000,9800000,2800000, Rejected,31600000,3.630434782608696,High Risk
3767,3, Not Graduate, Yes,5600000,11600000,12,756,3300000,1800000,18400000,7800000, Approved,31300000,2.0714285714285716,Low Risk
3768,3, Graduate, Yes,4100000,8300000,16,351,6000000,100000,11100000,2200000, Rejected,19400000,2.024390243902439,High Risk
3769,3, Not Graduate, No,3700000,13400000,18,373,2800000,100000,13200000,2500000, Rejected,18600000,3.6216216216216215,High Risk
3770,4, Not Graduate, Yes,800000,2400000,2,461,1300000,1300000,2300000,300000, Approved,5200000,3.0,High Risk
3771,4, Graduate, No,8100000,28100000,12,672,5600000,9200000,17200000,9500000, Approved,41500000,3.4691358024691357,Medium Risk
3772,2, Graduate, Yes,2700000,9500000,10,434,2700000,1500000,8100000,1800000, Rejected,14100000,3.5185185185185186,High Risk
3773,2, Not Graduate, Yes,7000000,21400000,12,541,3700000,1300000,19800000,9600000, Rejected,34400000,3.057142857142857,High Risk
3774,3, Not Graduate, Yes,8100000,29300000,2,413,8100000,15100000,25500000,6400000, Approved,55100000,3.617283950617284,High Risk
3775,1, Graduate, No,3200000,7600000,4,592,3000000,1400000,8100000,4700000, Approved,17200000,2.375,Medium Risk
3776,4, Not Graduate, Yes,400000,1400000,10,665,300000,300000,1500000,200000, Approved,2300000,3.5,Medium Risk
3777,1, Graduate, No,7800000,23900000,4,313,2600000,15300000,23000000,10900000, Approved,51800000,3.0641025641025643,High Risk
3778,0, Not Graduate, No,5800000,19600000,14,673,8900000,10700000,18000000,7200000, Approved,44800000,3.3793103448275863,Medium Risk
3779,0, Not Graduate, Yes,2600000,6000000,8,382,1700000,2200000,8200000,1600000, Rejected,13700000,2.3076923076923075,High Risk
3780,5, Not Graduate, No,5400000,21100000,12,661,15800000,10400000,20100000,5400000, Approved,51700000,3.9074074074074074,Medium Risk
3781,3, Graduate, Yes,600000,1700000,4,576,400000,100000,2100000,500000, Approved,3100000,2.8333333333333335,Medium Risk
3782,1, Graduate, No,600000,1200000,14,443,700000,1000000,2200000,800000, Rejected,4700000,2.0,High Risk
3783,5, Graduate, Yes,9500000,21700000,16,307,27500000,2700000,28500000,9700000, Rejected,68400000,2.2842105263157895,High Risk
3784,4, Graduate, Yes,1900000,4800000,12,656,1500000,1600000,5400000,1700000, Approved,10200000,2.526315789473684,Medium Risk
3785,1, Graduate, Yes,9800000,21200000,4,885,18000000,16400000,37300000,10800000, Approved,82500000,2.163265306122449,Low Risk
3786,3, Graduate, No,7800000,16600000,20,896,12400000,10800000,30500000,5500000, Approved,59200000,2.128205128205128,Low Risk
3787,5, Not Graduate, No,4900000,14100000,2,802,3300000,7500000,16100000,2700000, Approved,29600000,2.877551020408163,Low Risk
3788,3, Graduate, Yes,8300000,22700000,2,650,3600000,16000000,18000000,5800000, Approved,43400000,2.7349397590361444,Medium Risk
3789,4, Not Graduate, Yes,3900000,8900000,10,665,9300000,4000000,9200000,5300000, Approved,27800000,2.282051282051282,Medium Risk
3790,2, Graduate, No,9000000,35700000,12,339,15200000,8400000,19500000,9000000, Rejected,52100000,3.966666666666667,High Risk
3791,1, Not Graduate, No,9600000,32400000,20,447,15400000,18400000,19800000,4700000, Rejected,58300000,3.375,High Risk
3792,5, Not Graduate, Yes,1000000,2400000,18,613,1600000,1300000,2600000,600000, Approved,6100000,2.4,Medium Risk
3793,5, Graduate, No,2800000,7200000,16,424,900000,5000000,6100000,3200000, Rejected,15200000,2.5714285714285716,High Risk
3794,2, Not Graduate, No,8300000,20800000,6,667,19300000,4100000,25400000,6800000, Approved,55600000,2.5060240963855422,Medium Risk
3795,4, Not Graduate, Yes,6900000,18300000,18,715,8200000,600000,15000000,7500000, Approved,31300000,2.652173913043478,Medium Risk
3796,5, Not Graduate, Yes,3800000,9100000,18,654,9000000,4000000,10200000,3000000, Approved,26200000,2.3947368421052633,Medium Risk
3797,2, Not Graduate, No,8000000,17800000,20,549,2400000,9700000,27400000,10800000, Rejected,50300000,2.225,High Risk
3798,4, Graduate, Yes,9800000,29700000,4,373,11100000,5500000,37800000,10000000, Approved,64400000,3.0306122448979593,High Risk
3799,0, Graduate, Yes,2900000,7200000,16,332,3600000,5700000,7600000,3600000, Rejected,20500000,2.4827586206896552,High Risk
3800,4, Graduate, No,7900000,31500000,20,534,12400000,8500000,21600000,6400000, Rejected,48900000,3.9873417721518987,High Risk
3801,3, Not Graduate, No,4600000,17900000,8,396,10700000,4000000,12300000,2600000, Rejected,29600000,3.891304347826087,High Risk
3802,2, Graduate, No,1000000,3700000,18,892,2200000,800000,3000000,500000, Approved,6500000,3.7,Low Risk
3803,5, Graduate, No,9000000,21300000,14,602,3400000,7700000,35400000,11000000, Approved,57500000,2.3666666666666667,Medium Risk
3804,0, Graduate, Yes,9400000,36100000,10,615,21200000,3800000,27400000,9100000, Approved,61500000,3.8404255319148937,Medium Risk
3805,5, Graduate, Yes,7400000,23300000,20,482,15700000,3600000,29100000,6800000, Rejected,55200000,3.1486486486486487,High Risk
3806,0, Graduate, No,6600000,20100000,16,397,19200000,7000000,17200000,8400000, Rejected,51800000,3.0454545454545454,High Risk
3807,0, Not Graduate, No,1300000,3400000,10,464,1200000,200000,3500000,1400000, Rejected,6300000,2.6153846153846154,High Risk
3808,0, Graduate, Yes,1100000,3400000,14,832,3200000,200000,4400000,1600000, Approved,9400000,3.090909090909091,Low Risk
3809,5, Graduate, No,9200000,34800000,12,802,22000000,11000000,19800000,12500000, Approved,65300000,3.782608695652174,Low Risk
3810,2, Graduate, No,7000000,23900000,18,628,13400000,6600000,25200000,7200000, Approved,52400000,3.414285714285714,Medium Risk
3811,4, Graduate, No,5100000,18800000,10,694,6400000,5300000,13500000,4100000, Approved,29300000,3.6862745098039214,Medium Risk
3812,1, Not Graduate, Yes,3200000,9300000,20,741,3800000,3500000,6900000,2300000, Approved,16500000,2.90625,Medium Risk
3813,1, Not Graduate, Yes,3700000,10900000,14,748,3700000,2800000,13200000,4100000, Approved,23800000,2.945945945945946,Medium Risk
3814,5, Graduate, No,3600000,12800000,4,320,2500000,2900000,12600000,2900000, Approved,20900000,3.5555555555555554,High Risk
3815,1, Graduate, No,5600000,11700000,10,774,11000000,4300000,13100000,6500000, Approved,34900000,2.0892857142857144,Low Risk
3816,0, Not Graduate, Yes,9500000,32000000,2,500,8300000,9700000,24500000,5600000, Approved,48100000,3.3684210526315788,High Risk
3817,4, Not Graduate, No,1500000,4000000,18,706,0,2700000,4400000,1700000, Approved,8800000,2.6666666666666665,Medium Risk
3818,4, Not Graduate, No,7400000,18300000,10,601,16400000,12600000,28800000,6100000, Approved,63900000,2.472972972972973,Medium Risk
3819,2, Graduate, No,6000000,17400000,16,806,1800000,2100000,20200000,3500000, Approved,27600000,2.9,Low Risk
3820,0, Graduate, Yes,3000000,9600000,6,644,3900000,700000,10500000,3000000, Approved,18100000,3.2,Medium Risk
3821,4, Graduate, Yes,6000000,12900000,14,723,700000,1600000,13600000,4100000, Approved,20000000,2.15,Medium Risk
3822,5, Graduate, Yes,600000,1500000,12,509,1600000,100000,1900000,800000, Rejected,4400000,2.5,High Risk
3823,0, Graduate, No,1800000,6600000,4,898,2400000,100000,4600000,1400000, Approved,8500000,3.6666666666666665,Low Risk
3824,2, Graduate, Yes,5500000,12000000,2,567,7200000,4700000,11500000,7000000, Approved,30400000,2.1818181818181817,Medium Risk
3825,1, Graduate, No,1000000,2100000,6,715,2200000,1000000,2200000,1100000, Approved,6500000,2.1,Medium Risk
3826,2, Not Graduate, Yes,1700000,3500000,10,854,5000000,2400000,3400000,1700000, Approved,12500000,2.0588235294117645,Low Risk
3827,1, Graduate, Yes,3400000,12300000,8,523,6100000,4700000,8300000,2600000, Rejected,21700000,3.6176470588235294,High Risk
3828,1, Graduate, Yes,9600000,35900000,8,534,24500000,17700000,31900000,5400000, Rejected,79500000,3.7395833333333335,High Risk
3829,0, Not Graduate, Yes,2600000,7600000,18,470,700000,700000,5500000,2900000, Rejected,9800000,2.923076923076923,High Risk
3830,1, Graduate, No,1600000,3500000,18,619,3200000,100000,6300000,1500000, Approved,11100000,2.1875,Medium Risk
3831,0, Graduate, Yes,4300000,12800000,20,572,8600000,2200000,11000000,6100000, Approved,27900000,2.9767441860465116,Medium Risk
3832,3, Graduate, No,1400000,3500000,16,365,2600000,2200000,2900000,1600000, Rejected,9300000,2.5,High Risk
3833,0, Not Graduate, No,8000000,18000000,16,791,13900000,10300000,23400000,10600000, Approved,58200000,2.25,Low Risk
3834,4, Not Graduate, Yes,5000000,18100000,12,424,5200000,2000000,14500000,6100000, Rejected,27800000,3.62,High Risk
3835,5, Graduate, No,4500000,10200000,12,726,2900000,8600000,17500000,4200000, Approved,33200000,2.2666666666666666,Medium Risk
3836,1, Graduate, No,3400000,9900000,2,736,3900000,4800000,10600000,4500000, Approved,23800000,2.911764705882353,Medium Risk
3837,5, Graduate, Yes,5700000,12800000,14,488,13600000,1000000,13200000,5500000, Rejected,33300000,2.245614035087719,High Risk
3838,2, Not Graduate, Yes,2600000,7600000,10,400,6800000,2800000,10100000,3200000, Rejected,22900000,2.923076923076923,High Risk
3839,0, Graduate, Yes,4500000,12200000,20,311,11200000,5000000,12700000,2400000, Rejected,31300000,2.7111111111111112,High Risk
3840,2, Not Graduate, Yes,5100000,16800000,2,504,6400000,2700000,17100000,4400000, Approved,30600000,3.2941176470588234,High Risk
3841,4, Not Graduate, Yes,5100000,18600000,20,312,9600000,6000000,16500000,5500000, Rejected,37600000,3.6470588235294117,High Risk
3842,5, Graduate, Yes,1700000,6500000,14,587,1100000,1000000,6400000,1500000, Approved,10000000,3.823529411764706,Medium Risk
3843,1, Not Graduate, No,5200000,10500000,20,317,3000000,8000000,19300000,5300000, Rejected,35600000,2.019230769230769,High Risk
